TimeL,ChargeL,ChannelIDL,TimeR,ChargeR,ChannelIDR,DOI,NCD,delta_t,n1,n2,ChargeL_zscore,ChargeR_zscore
836211367789145.0,24.12188,78.0,836211367789542.0,24.079815,73.0,10.0,0.0008726871534289,-397.0,-4.643297,10.159704,1.8432527185574514,-1.1558684069460436
256998338433297.0,26.696674,95.0,256998338434668.0,16.070698,88.0,25.0,0.2484598773102074,-1371.0,11.553405,7.9899316,-1.438947518516454,1.419567399282078
147076548315510.0,28.025597,86.0,147076548317188.0,17.45808,81.0,25.0,0.2323364709497871,-1678.0,8.03405,-0.27570707,-1.3593151529344862,1.1679046475779506
363207664698152.0,21.966545,86.0,363207664699057.0,23.907375,81.0,5.0,-0.0423079170038226,-905.0,8.524187,10.299064,-1.1466091457837464,0.9250317985414288
1098564532099015.0,24.572254,95.0,1098564532100106.0,20.187561,88.0,15.0,0.0979604808464914,-1091.0,10.430999,3.3841784,-1.122845356373437,0.8306839635125361
920776376131520.0,18.507454,95.0,920776376131937.0,25.361805,88.0,2.0,-0.1562449687148807,-417.0,12.452404,-1.8406577,0.7676287130872342,-1.574219280953591
1784987072254750.0,29.232098,86.0,1784987072256379.0,21.140347,81.0,20.0,0.1606384403218863,-1629.0,10.881326,1.9172018,0.8762166967686618,-0.4437661619900448
1763183742177016.0,19.135075,103.0,1763183742177218.0,23.750298,96.0,5.0,-0.1076176485628328,-202.0,6.1521435,0.4848705,1.4491053253558654,-1.4791799954422375
132786518039979.0,28.813217,95.0,132786518041689.0,15.648998,88.0,28.0,0.2960765449944408,-1710.0,11.796473,9.860972,-0.23844352027266508,-0.6285524410163482
1563922311781235.0,23.137672,94.0,1563922311781568.0,25.102058,89.0,10.0,-0.040721330737133,-333.0,13.724184,11.071817,-1.036222301184014,1.3229730596077052
1161994261059187.0,19.484104,103.0,1161994261059137.0,23.95166,96.0,5.0,-0.1028543206929663,50.0,6.2441487,-0.020324904,-1.3371426814450604,1.1265822046548222
1612945931511537.0,20.824757,103.0,1612945931511967.0,22.829758,96.0,2.0,-0.045928834623406,-430.0,8.371193,0.42125255,-0.6591485151712461,0.17098408004062196
669591431563936.0,23.104107,78.0,669591431564535.0,25.547623,73.0,5.0,-0.0502246477155078,-599.0,-3.79912,11.740402,-1.2469618791061,0.7364543655702482
1074322252504969.0,30.037899,94.0,1074322252506411.0,17.499619,89.0,25.0,0.2637554615283027,-1442.0,14.139115,-0.85227764,-1.0784978568739003,1.1746413238243119
2253483121989.0,25.394936,86.0,2253483123503.0,20.741322,81.0,15.0,0.1008667412948835,-1514.0,9.729912,4.4625287,1.2857569010142111,-1.5417097575175938
832242817932548.0,32.004498,79.0,832242817934137.0,17.86924,72.0,28.0,0.2834208657069176,-1589.0,-0.5491081,12.143041,0.3508654082628727,-0.17857929467068148
54643531521958.0,30.741585,86.0,54643531524176.0,15.920177,81.0,28.0,0.3176349834367591,-2218.0,7.397489,-2.94744,-1.5686962887289888,0.7094736083038629
391732986144646.0,21.021404,78.0,391732986144911.0,25.271233,73.0,5.0,-0.0918035626270328,-265.0,-3.2009144,13.700571,-0.9111919385119747,1.168043063794002
1614972552118623.0,22.706116,94.0,1614972552118870.0,26.492439,89.0,5.0,-0.0769600448631062,-247.0,13.45887,11.282417,0.571064577541142,-0.06335142074528204
426177154433742.0,25.448856,86.0,426177154435033.0,19.898594,81.0,15.0,0.1223941368257752,-1291.0,9.149274,3.980073,1.0262433242321174,-0.08583380863944833
16458801696074.0,15.684155,87.0,16458801696516.0,23.772797,80.0,2.0,-0.2049991595904316,-442.0,3.2499034,-2.00092,-1.1036296172616185,1.3621051210891297
423693078300782.0,27.142738,94.0,423693078302058.0,20.26622,89.0,20.0,0.1450468073987199,-1276.0,16.293472,2.9078383,0.3511215251533083,0.2635180005115567
712418131981707.0,29.625309,86.0,712418131983562.0,16.257507,81.0,28.0,0.2913465904097952,-1855.0,7.2359037,-2.0362334,-1.3557244034270162,1.1968434109985016
1005112389555541.0,32.278553,94.0,1005112389556810.0,17.556343,89.0,28.0,0.2954196994812632,-1269.0,13.59688,-2.990403,-0.35869621060651385,0.8308873313014961
113798587583920.0,32.782185,94.0,113798587585329.0,18.040977,89.0,28.0,0.2900490134793265,-1409.0,13.877191,-3.4072351,0.37607874490153687,-0.26697334061598105
821322110927855.0,22.250023,94.0,821322110928430.0,24.827934,89.0,5.0,-0.0547583447599478,-575.0,13.7319765,11.78216,0.5612201136163909,-1.7024816113062375
382556381044405.0,19.320362,103.0,382556381044895.0,19.734108,96.0,10.0,-0.0105940754028924,-490.0,8.866462,2.554942,-0.9470850241064479,0.2586081660779555
971660598927170.0,28.8284,79.0,971660598928818.0,16.24976,72.0,28.0,0.2790406706928588,-1648.0,0.71229315,9.763209,1.0617905823012113,-0.9912439159274885
434078882946429.0,17.927822,95.0,434078882946754.0,25.147263,88.0,5.0,-0.1676013175597912,-325.0,11.763395,-2.6237419,-0.9677005744987511,1.8615373137096805
335099463719674.0,19.699463,86.0,335099463720591.0,25.239285,81.0,2.0,-0.1232749519412511,-917.0,7.2013264,12.911435,0.44623269383864106,-0.10338681356836155
1621799748915917.0,30.441776,86.0,1621799748917842.0,16.318726,81.0,28.0,0.3020294777844771,-1925.0,7.4298887,-2.911895,-0.9189644586270753,1.3290759850698681
507333824797298.0,27.872196,103.0,507333824798440.0,14.92593,96.0,25.0,0.3024960952729565,-1142.0,5.406595,8.600533,-0.8708198286775042,0.7548880003201897
840737495351415.0,24.204082,78.0,840737495352112.0,25.730453,73.0,10.0,-0.0305674419517474,-697.0,-4.2634177,10.589162,-1.174094996900342,1.5703490074999107
1540109778108551.0,21.679184,79.0,1540109778108959.0,25.15456,72.0,10.0,-0.0742066660312274,-408.0,-2.1915836,1.7735777,0.6418197736611478,-1.114441284788908
234928037774737.0,25.287533,95.0,234928037775592.0,19.230278,88.0,20.0,0.1360636308016133,-855.0,10.824132,4.422576,0.6101103179620764,-1.7578414764499142
99601130272628.0,25.504986,79.0,99601130273573.0,19.830917,72.0,20.0,0.1251561924331803,-945.0,-0.6293907,5.286457,0.9541396796562968,-1.2131430822949134
848161314353497.0,29.001114,94.0,848161314354485.0,21.4935,89.0,20.0,0.1486814811575745,-988.0,16.862785,2.381147,-0.6276988949381525,0.9918839932041364
1700427009027295.0,26.895382,87.0,1700427009028361.0,17.021557,80.0,20.0,0.2248295355921777,-1066.0,1.4918247,3.55034,-0.18792550948359282,0.4678710985258161
713903024240823.0,29.368969,94.0,713903024242060.0,19.06292,89.0,25.0,0.2127946940083217,-1237.0,15.484761,0.24766673,1.7867405964061043,-1.0109753209399976
1481431944584896.0,18.042542,103.0,1481431944584808.0,24.092857,96.0,5.0,-0.1435922085370545,88.0,5.3047724,0.9940274,0.7214546957638007,0.19603047857016248
854724538467333.0,17.81432,95.0,854724538467406.0,22.3321,88.0,2.0,-0.1125325745110025,-73.0,9.631781,-0.69977707,-1.0775821576467528,1.3995462345826646
1560985091604941.0,19.460194,95.0,1560985091605480.0,22.576363,88.0,10.0,-0.0741299769150932,-539.0,10.163942,0.39221102,1.0347384100571682,-0.9345345715020354
890480219041743.0,27.26973,103.0,890480219042921.0,15.433598,96.0,25.0,0.2771711844097959,-1178.0,5.6518126,7.890298,-0.8045729405798863,0.6483633218655519
229767853645281.0,15.558483,95.0,229767853645653.0,24.077255,88.0,2.0,-0.214926539276246,-372.0,9.862439,-2.3539693,1.0782968743089467,-0.5749544661125228
1401514719959386.0,27.821178,79.0,1401514719960592.0,16.951233,72.0,25.0,0.2427822124656186,-1206.0,0.50029135,8.8989105,0.6467357305272969,-1.6979952232921278
1701963056088375.0,31.213223,102.0,1701963056089616.0,19.200958,97.0,28.0,0.2382715490310157,-1241.0,3.487056,-5.6555967,1.387912911063326,-1.495071059881842
1710602885398271.0,19.664848,103.0,1710602885398195.0,25.179775,96.0,5.0,-0.1229785564258172,76.0,5.8070283,-0.8985565,-0.9014448547842216,0.802500656250661
766199586556430.0,31.528831,103.0,766199586557640.0,15.375805,96.0,28.0,0.3443801589250154,-1210.0,5.447705,12.315739,-0.7837809902603223,1.1141070884719373
885486472973915.0,27.214569,103.0,885486472974409.0,19.392658,96.0,20.0,0.1678261399246086,-494.0,7.502071,6.005299,1.5209251961356594,-1.5290590198487393
1129227251262806.0,20.647964,103.0,1129227251263032.0,22.18507,96.0,5.0,-0.0358859939737165,-226.0,8.942227,1.1239045,-1.4879876279386655,0.8145680909589346
1599089023063395.0,27.381226,87.0,1599089023065017.0,12.803459,80.0,25.0,0.3627692241459651,-1622.0,-0.9247125,6.735171,-0.8515013639163448,0.7677023781169036
57918404469189.0,29.458607,86.0,57918404470979.0,16.402439,81.0,28.0,0.2846897124849703,-1790.0,7.2855077,-1.9736834,-1.0181848856969766,1.4738845709713548
1377731300164099.0,32.192703,94.0,1377731300165530.0,16.586006,89.0,28.0,0.3199489555986403,-1431.0,13.319815,-2.5956957,-1.5900718229976305,0.6075172955767141
422889212445764.0,16.435421,95.0,422889212446068.0,24.761402,88.0,2.0,-0.2021025019332194,-304.0,10.810039,-3.2290516,1.0194822566643638,-0.8315809683617434
297291609035190.0,23.653484,95.0,297291609035809.0,18.233009,88.0,20.0,0.1294086616418328,-619.0,10.681207,4.9918118,-1.1744629034680005,1.4871211339919705
747906057378883.0,30.930141,78.0,747906057380230.0,19.55241,73.0,25.0,0.2253794781487964,-1347.0,-3.9408958,-0.78109336,-1.09122909747388,0.05157534273289834
1483582143717074.0,29.832355,78.0,1483582143718337.0,22.842575,73.0,20.0,0.132696521855843,-1263.0,-6.773627,4.0818024,-0.7386054104698396,0.4968987762354939
728165690525431.0,31.256271,94.0,728165690526941.0,17.687675,89.0,28.0,0.2772272591180123,-1510.0,14.126545,-1.9467779,0.6426982871328781,-0.4431863273173388
1376017199085426.0,19.173283,95.0,1376017199085809.0,26.013084,88.0,5.0,-0.1513686860463908,-383.0,13.409168,-1.4573072,-0.7859858731455887,1.2905209205710726
1564103290712272.0,20.678009,103.0,1564103290712421.0,24.823837,96.0,5.0,-0.0911134023002056,-149.0,6.3181787,-1.2218722,-0.9958652980626815,1.6531045632592298
1105917137194271.0,29.797546,103.0,1105917137195812.0,14.815731,96.0,28.0,0.3358151655167586,-1541.0,5.331879,10.43844,-0.8193282483294162,0.7155610841200416
1411289276284715.0,25.011059,87.0,1411289276285741.0,17.708115,80.0,20.0,0.1709523690696828,-1026.0,2.5458586,3.1221106,0.3331949696996084,-0.8919903453506633
1106879945825916.0,24.188801,87.0,1106879945827069.0,18.490784,80.0,15.0,0.1335068511092598,-1153.0,3.639936,3.1358688,-0.5462720842463352,1.2189502779056132
1296246497220277.0,25.303661,95.0,1296246497221163.0,19.566475,88.0,15.0,0.1278620149490967,-886.0,10.775018,4.143327,-1.5662822359695014,0.6091940551142102
372036565621713.0,26.780083,87.0,372036565623065.0,12.792923,80.0,28.0,0.3534520475902185,-1352.0,-0.44940737,6.9137244,-0.5148652276319706,0.5912522866445427
1369185177656900.0,25.978203,87.0,1369185177658274.0,13.872879,80.0,25.0,0.3037639981770131,-1374.0,-0.054877277,6.303294,0.8355696447550753,-0.5069848521566817
1311295778891289.0,27.908176,102.0,1311295778892425.0,23.036526,97.0,15.0,0.0956262341077194,-1136.0,1.4404583,0.787979,0.6637207891360285,-1.410641266976208
69394850943851.0,24.055962,78.0,69394850944788.0,23.968937,73.0,10.0,0.0018120808541419,-937.0,-4.6658006,10.145249,-1.0934837163070168,-0.2674280016263367
1788916904262061.0,18.860218,79.0,1788916904262189.0,26.466507,72.0,5.0,-0.1678102488101666,-128.0,-3.4434795,-0.0050148163,0.34310079012079725,0.25622450641201433
1090288684188480.0,27.447472,86.0,1090288684190135.0,17.587307,81.0,25.0,0.2189455620510539,-1655.0,7.933244,0.08633197,1.4308931368183677,-1.5614291811719936
1083055420575174.0,27.847179,95.0,1083055420576441.0,16.422298,88.0,25.0,0.2580758069493344,-1267.0,11.7500725,8.3835535,-0.9312294828185119,1.0698271418892156
1288466309087675.0,20.022923,102.0,1288466309088057.0,26.99189,97.0,5.0,-0.1482291761960215,-382.0,2.3450372,12.454708,-0.971131657668899,1.264330617640999
564451705435607.0,30.846226,78.0,564451705437090.0,17.416828,73.0,25.0,0.2782542107675159,-1483.0,-5.4644375,-1.4779195,-0.06495639971652126,-0.609861207067059
565915910738717.0,21.352798,94.0,565915910739002.0,26.637024,89.0,2.0,-0.1101113898692935,-285.0,13.253423,12.748899,1.2820085768681608,-1.2347542993349805
916904655747004.0,19.931171,79.0,916904655747374.0,27.634689,72.0,5.0,-0.1619547717627727,-370.0,-3.3866441,1.6450802,0.19781813540468546,0.05210000009852279
851428908887067.0,22.747425,79.0,851428908887930.0,21.888,72.0,15.0,0.0192543254601025,-863.0,-0.88785577,2.1106763,-0.9847830133044816,1.32867051068754
559407779309413.0,27.612576,79.0,559407779310791.0,19.043671,72.0,15.0,0.1836604002889474,-1378.0,-1.1547859,7.586497,0.34936170927819116,-0.2710050676197353
1482990647593878.0,30.208096,78.0,1482990647595011.0,19.461758,73.0,20.0,0.2163553369816629,-1133.0,-4.9062543,0.38806817,1.0711483776519404,-1.082878288643539
1507553471241739.0,22.314484,78.0,1507553471242182.0,25.838848,73.0,5.0,-0.0731904492092052,-443.0,-3.4455566,12.908253,1.2069809698616942,-0.7131937994822807
956037784911716.0,31.774014,78.0,956037784913433.0,18.756046,73.0,28.0,0.2576281920108545,-1717.0,-3.8841453,-1.5262026,-0.9583302289555691,1.3884505510768284
435554483964287.0,27.887062,103.0,435554483965537.0,13.861588,96.0,28.0,0.3359503600715233,-1250.0,5.3163714,8.905273,-0.502187906377346,0.9788533203636607
1579533972540277.0,20.10622,95.0,1579533972540945.0,20.143181,88.0,10.0,-0.0009182993804056,-668.0,9.221744,1.1598419,1.4427386592065043,-1.136480993030829
1711603989751388.0,32.438644,78.0,1711603989753123.0,18.03355,73.0,28.0,0.285406534932878,-1735.0,-4.4108415,-2.413611,0.16617700853119394,-0.5509558058197437
1180616498549271.0,23.545429,94.0,1180616498549946.0,24.452194,89.0,10.0,-0.0188918730412962,-675.0,13.862563,10.6564665,-0.41787803758584163,0.6225810157089865
1597434389569425.0,19.500587,79.0,1597434389569417.0,26.907585,72.0,5.0,-0.1596054677611521,8.0,-3.4836185,1.0174176,0.7902806484105701,-0.512189175760652
433387210137802.0,24.461456,78.0,433387210138405.0,25.059116,73.0,10.0,-0.0120689235980553,-603.0,-4.532666,10.250291,-0.5909733132442773,0.671949886499153
1205876887930312.0,22.698475,87.0,1205876887931294.0,18.797554,80.0,15.0,0.0940070916183328,-982.0,4.457128,3.2286847,1.406356348517324,-1.247744298617664
292058296314465.0,19.062611,95.0,292058296315007.0,20.953999,88.0,10.0,-0.0472650731783626,-542.0,9.063452,0.62331665,0.25039577222192594,-0.07123452378335747
809545364449498.0,26.990116,86.0,809545364450994.0,19.82291,81.0,15.0,0.153102813733938,-1496.0,9.560473,2.5794344,-0.6033977713620653,0.5758013794660034
1750297380796074.0,24.756023,87.0,1750297380797294.0,17.069275,80.0,20.0,0.183782264982308,-1220.0,2.4545143,3.8300064,1.5931829291854895,-1.4181346605768352
1063714415280894.0,19.323627,86.0,1063714415281567.0,23.172497,81.0,2.0,-0.0905699070343451,-673.0,5.9681253,11.3887005,0.333937057931152,-1.9717143940797488
107677467097797.0,24.694248,86.0,107677467099091.0,20.326283,81.0,15.0,0.0970216233122617,-1294.0,9.249785,4.6888895,-0.6677446997688372,0.26812924688912015
18101106443047.0,25.721798,103.0,18101106443561.0,16.998215,96.0,20.0,0.2042036597694856,-514.0,6.693808,5.8001423,0.9824312996105882,-0.09101038594042951
1124187770205656.0,22.627789,78.0,1124187770205923.0,26.402851,73.0,5.0,-0.0769939368525476,-267.0,-3.5386086,12.476368,-1.3413388615329158,0.6214840908441975
1362723551444365.0,16.448902,95.0,1362723551444332.0,24.656227,88.0,5.0,-0.1996666887969138,33.0,10.799807,-3.2028263,0.9435210547859548,0.07129129809942429
1332522014348582.0,19.293171,86.0,1332522014349324.0,26.007053,81.0,2.0,-0.1482085828096567,-742.0,7.4026904,13.924458,1.019657726947738,-1.3792444333498795
1542659658526584.0,22.934692,79.0,1542659658526991.0,22.85376,72.0,10.0,0.0017675198978117,-407.0,-1.3754026,1.9390054,0.16651307479577604,0.11726723745239702
492378148092367.0,28.199352,94.0,492378148093064.0,22.102478,89.0,20.0,0.1212058090133102,-697.0,16.879856,3.3942938,-0.3903524441931443,-0.34972858107640237
695568941413234.0,19.723354,103.0,695568941413642.0,22.979877,96.0,5.0,-0.0762594052894966,-408.0,7.5923867,0.7355725,1.301463466869506,-1.1127683088381828
803542342678336.0,17.951439,103.0,803542342678368.0,23.556767,96.0,5.0,-0.1350414421668814,-32.0,5.621492,1.7158259,-1.2844604596907099,-0.2945408691308214
464864285646955.0,32.225887,78.0,464864285648624.0,17.392025,73.0,28.0,0.2989618345890895,-1669.0,-4.766375,-2.2992442,-0.6956621380592436,0.9147010301611974
1471084487225372.0,21.146175,102.0,1471084487225880.0,27.407467,97.0,5.0,-0.1289561759342379,-508.0,1.8719078,11.791671,-1.102142884277846,1.1278970010578604
1286393649174219.0,27.984066,86.0,1286393649175784.0,19.369862,81.0,20.0,0.1819110760991147,-1565.0,9.667353,1.109757,-0.14994281684564692,1.1084853091275295
539641136797451.0,22.131077,87.0,539641136798632.0,15.673309,80.0,15.0,0.1708206026676376,-1181.0,3.263134,5.278755,1.0874206318115196,-0.990126496634355
1381208239382149.0,29.809532,86.0,1381208239383974.0,16.974037,81.0,25.0,0.2743590383196289,-1825.0,7.5464883,-2.3394344,-1.1979048036829802,0.9034010329697097
1090093191214954.0,26.855495,102.0,1090093191216071.0,21.741779,97.0,20.0,0.1052263960320079,-1117.0,2.2196329,0.81454295,0.8880515282521164,-1.5338099436379447
65660955043838.0,27.172855,86.0,65660955045506.0,19.172207,81.0,20.0,0.1726321565822913,-1668.0,9.120144,1.9608762,-0.532783648701673,0.8999683738714166
1081261962170621.0,29.849586,94.0,1081261962171932.0,17.584564,89.0,25.0,0.2585694483826525,-1311.0,14.2577,-0.7349446,0.9563836075847508,-1.4529934760989347
1513589721734151.0,27.639317,86.0,1513589721735609.0,20.366665,81.0,20.0,0.1514947033059337,-1458.0,10.22149,1.9880892,1.4012530684082616,-1.5776639214099937
420273051925053.0,20.858551,94.0,420273051925457.0,25.295166,89.0,2.0,-0.0961269273285183,-404.0,13.43684,13.443719,-1.3881252817658754,0.951426415157155
503690676062573.0,27.452087,102.0,503690676063857.0,18.947144,97.0,25.0,0.1832992232134191,-1284.0,4.3127704,-2.0538259,0.24561531095207875,0.5434841883575483
1044203758625277.0,21.24379,94.0,1044203758625530.0,25.582443,89.0,5.0,-0.0926543247670595,-253.0,13.507238,12.997988,0.8688030191933357,-1.1137135749332217
1115817263117825.0,26.339722,102.0,1115817263118883.0,22.52346,97.0,20.0,0.078100971811455,-1058.0,1.907251,1.5879238,1.1193320526447001,-0.9850435631059643
1126781777775942.0,26.34613,94.0,1126781777776780.0,21.434494,89.0,15.0,0.102795559974269,-838.0,16.703054,4.162994,0.058698090005083116,0.11867315523684445
1578111508815341.0,30.027401,95.0,1578111508817063.0,15.379105,88.0,28.0,0.3226034612749107,-1722.0,11.81858,11.285788,0.8005701793454705,-0.048983249981139176
1386647727526340.0,22.17065,79.0,1386647727526862.0,24.278557,72.0,10.0,-0.0453809039194146,-522.0,-1.7321721,1.9281209,0.31887938350788586,-0.5476445367970312
477619754712577.0,16.056278,87.0,477619754712652.0,23.815762,80.0,5.0,-0.1946096562904732,-75.0,3.0839078,-2.057408,0.008424807968850607,0.44064629991267973
1559638196356225.0,19.218765,79.0,1559638196356625.0,26.836365,72.0,2.0,-0.1654017695748551,-400.0,-3.5225112,0.6577522,1.013113963638203,0.09231700508662709
1276327140331492.0,17.049332,87.0,1276327140331790.0,23.517433,80.0,5.0,-0.1594433522120879,-298.0,2.9237523,-0.9986549,-1.291484848889011,0.599462354639441
1468824388357088.0,15.156773,87.0,1468824388357255.0,20.977467,80.0,5.0,-0.1610852753510244,-167.0,4.108348,0.45372212,-1.018525367770015,1.6850210094688214
1134903452879354.0,22.970726,94.0,1134903452879843.0,25.790726,89.0,5.0,-0.0578325682344324,-489.0,13.614908,11.27239,0.8930783451516021,-2.1783370135590134
